Suburb,Rooms,Type,Price,Regionname
Mulgrave,4,h,877000,South-Eastern Metropolitan
Mulgrave,5,h,0,South-Eastern Metropolitan
Narre Warren,2,h,0,South-Eastern Metropolitan
Newport,3,h,716000,Western Metropolitan
Newport,2,h,740000,Western Metropolitan
Newport,4,h,970000,Western Metropolitan
Newport,3,t,735000,Western Metropolitan
Niddrie,3,h,1076000,Western Metropolitan
Niddrie,4,h,850000,Western Metropolitan
Noble Park,3,h,515000,South-Eastern Metropolitan
Noble Park,3,t,0,South-Eastern Metropolitan
Noble Park,3,u,320000,South-Eastern Metropolitan
North Melbourne,2,u,440000,Northern Metropolitan
North Melbourne,3,h,0,Northern Metropolitan
North Melbourne,2,u,606000,Northern Metropolitan
Northcote,3,h,1900000,Northern Metropolitan
Northcote,2,h,888000,Northern Metropolitan
Northcote,2,h,1020000,Northern Metropolitan
Northcote,3,h,1160000,Northern Metropolitan
Northcote,2,h,844000,Northern Metropolitan
Northcote,3,h,1860000,Northern Metropolitan
Notting Hill,3,h,0,Southern Metropolitan
Oak Park,2,t,0,Northern Metropolitan
Oak Park,4,t,715750,Northern Metropolitan
Oak Park,3,h,862500,Northern Metropolitan
Oakleigh,3,u,0,Southern Metropolitan
Ormond,4,h,1500000,Southern Metropolitan
Ormond,1,u,260000,Southern Metropolitan
Ormond,3,h,0,Southern Metropolitan
Parkdale,4,t,1520000,South-Eastern Metropolitan
Parkdale,3,h,1211000,South-Eastern Metropolitan
Parkville,1,u,0,Northern Metropolitan
Pascoe Vale,4,h,970000,Northern Metropolitan
Pascoe Vale,3,u,515000,Northern Metropolitan
Pascoe Vale,3,h,985000,Northern Metropolitan
Pascoe Vale,2,t,515000,Northern Metropolitan
Point Cook,4,h,0,Western Metropolitan
Point Cook,3,h,0,Western Metropolitan
Port Melbourne,3,h,0,Southern Metropolitan
Port Melbourne,3,t,1565000,Southern Metropolitan
Port Melbourne,2,u,730000,Southern Metropolitan
Port Melbourne,2,u,730000,Southern Metropolitan
Port Melbourne,2,u,0,Southern Metropolitan
Port Melbourne,3,h,1670000,Southern Metropolitan
Port Melbourne,2,u,0,Southern Metropolitan
Port Melbourne,2,h,0,Southern Metropolitan
Prahran,3,h,0,Southern Metropolitan
Prahran,2,u,0,Southern Metropolitan
Prahran,4,h,0,Southern Metropolitan
Prahran,2,u,530000,Southern Metropolitan
Prahran,3,h,1651000,Southern Metropolitan
Prahran,1,u,0,Southern Metropolitan
Prahran,2,u,615000,Southern Metropolitan
Preston,5,h,1615000,Northern Metropolitan
Preston,2,h,700000,Northern Metropolitan
Preston,3,h,930000,Northern Metropolitan
Preston,2,h,920000,Northern Metropolitan
Preston,3,h,0,Northern Metropolitan
Princes Hill,2,h,1100000,Northern Metropolitan
Reservoir,4,h,670000,Northern Metropolitan
Reservoir,2,u,0,Northern Metropolitan
Reservoir,2,u,376000,Northern Metropolitan
Reservoir,2,u,323000,Northern Metropolitan
Reservoir,3,h,680000,Northern Metropolitan
Reservoir,2,t,530000,Northern Metropolitan
Reservoir,3,h,567000,Northern Metropolitan
Reservoir,3,t,480000,Northern Metropolitan
Reservoir,4,h,786000,Northern Metropolitan
Reservoir,4,h,0,Northern Metropolitan
Reservoir,2,u,390000,Northern Metropolitan
Reservoir,3,h,0,Northern Metropolitan
Reservoir,3,h,650000,Northern Metropolitan
Reservoir,3,h,540000,Northern Metropolitan
Richmond,4,h,1540000,Northern Metropolitan
Richmond,3,h,1088000,Northern Metropolitan
Richmond,3,t,911000,Northern Metropolitan
Richmond,2,h,881000,Northern Metropolitan
Richmond,2,u,0,Northern Metropolitan
Richmond,2,u,638000,Northern Metropolitan
Ringwood,2,h,0,Eastern Metropolitan
Ringwood,4,h,0,Eastern Metropolitan
Ringwood,4,h,0,Eastern Metropolitan
Ringwood,2,h,0,Eastern Metropolitan
Ringwood East,3,h,590000,Eastern Metropolitan
Rosanna,6,h,1245000,Eastern Metropolitan
Rosanna,2,h,430000,Eastern Metropolitan
Rosanna,3,h,980000,Eastern Metropolitan
Rowville,4,h,1210000,South-Eastern Metropolitan
Rowville,5,h,1240000,South-Eastern Metropolitan
Rowville,4,h,705000,South-Eastern Metropolitan
Roxburgh Park,4,h,495000,Northern Metropolitan
Sandhurst,4,h,555000,South-Eastern Metropolitan
Sandringham,4,h,1500000,Southern Metropolitan
Sandringham,2,u,576500,Southern Metropolitan
Sandringham,2,u,735000,Southern Metropolitan
Sandringham,3,h,0,Southern Metropolitan
Sandringham,2,u,640000,Southern Metropolitan
Seddon,3,h,920000,Western Metropolitan
Seddon,3,h,1395000,Western Metropolitan
Seddon,3,h,965000,Western Metropolitan
South Kingsville,4,t,915000,Western Metropolitan
South Melbourne,2,u,1500000,Southern Metropolitan
South Melbourne,2,h,2000000,Southern Metropolitan
South Melbourne,2,u,692000,Southern Metropolitan
South Morang,4,h,0,Northern Metropolitan
South Morang,3,h,495000,Northern Metropolitan
South Yarra,2,u,515000,Southern Metropolitan
South Yarra,2,h,0,Southern Metropolitan
Southbank,1,u,425000,Southern Metropolitan
Spotswood,3,h,831000,Western Metropolitan
Springvale,3,t,736000,South-Eastern Metropolitan
St Albans,3,h,526000,Western Metropolitan
St Albans,3,h,0,Western Metropolitan
St Albans,3,h,0,Western Metropolitan
St Albans,3,h,500000,Western Metropolitan
St Kilda,2,u,503500,Southern Metropolitan
St Kilda,1,u,511000,Southern Metropolitan
St Kilda,2,u,580000,Southern Metropolitan
Strathmore,4,h,1430000,Western Metropolitan
Strathmore,5,h,915000,Western Metropolitan
Sunbury,2,h,385000,Western Metropolitan
Sunshine,3,h,610000,Western Metropolitan
Sunshine,3,h,0,Western Metropolitan
Sunshine,3,h,600000,Western Metropolitan
Sunshine North,4,h,735000,Western Metropolitan
Sunshine North,3,h,635800,Western Metropolitan
Sunshine West,3,h,480000,Western Metropolitan
Sunshine West,3,h,540000,Western Metropolitan
Sunshine West,3,h,555000,Western Metropolitan
Sunshine West,3,h,0,Western Metropolitan
Sunshine West,3,h,544500,Western Metropolitan
Sunshine West,3,h,0,Western Metropolitan
Sunshine West,2,u,345000,Western Metropolitan
Surrey Hills,3,t,0,Southern Metropolitan
Surrey Hills,5,h,1350000,Southern Metropolitan
Surrey Hills,2,u,550000,Southern Metropolitan
Surrey Hills,4,h,1850000,Southern Metropolitan
Surrey Hills,4,h,0,Southern Metropolitan
Sydenham,3,h,388000,Western Metropolitan
Tarneit,4,h,0,Western Metropolitan
Taylors Lakes,4,h,595000,Western Metropolitan
Taylors Lakes,4,h,0,Western Metropolitan
Templestowe,5,h,1165000,Eastern Metropolitan
Templestowe Lower,4,h,0,Eastern Metropolitan
Templestowe Lower,4,h,1210000,Eastern Metropolitan
Templestowe Lower,3,h,1010000,Eastern Metropolitan
The Basin,3,h,0,Eastern Metropolitan
Thornbury,3,h,898000,Northern Metropolitan
Thornbury,3,h,1235000,Northern Metropolitan
Thornbury,3,t,910500,Northern Metropolitan
Thornbury,3,h,995000,Northern Metropolitan
Thornbury,2,h,760000,Northern Metropolitan
Thornbury,2,u,505000,Northern Metropolitan
Toorak,3,h,1300000,Southern Metropolitan
Toorak,2,u,0,Southern Metropolitan
Tullamarine,4,h,530000,Western Metropolitan
Vermont,3,h,858000,Eastern Metropolitan
Vermont,4,h,880000,Eastern Metropolitan
Vermont,4,h,0,Eastern Metropolitan
Vermont South,4,h,1100000,Eastern Metropolitan
Vermont South,4,h,0,Eastern Metropolitan
Vermont South,4,h,957500,Eastern Metropolitan
Vermont South,3,t,768000,Eastern Metropolitan
Viewbank,3,h,775000,Eastern Metropolitan
Wallan,3,h,0,Northern Victoria
Wantirna,4,h,778000,Eastern Metropolitan
Wantirna,4,h,890000,Eastern Metropolitan
Wantirna,4,h,721000,Eastern Metropolitan
Wantirna South,4,h,878000,Eastern Metropolitan
Wantirna South,3,u,575000,Eastern Metropolitan
Watsonia,3,h,1040000,Northern Metropolitan
Westmeadows,3,h,430000,Northern Metropolitan
Wheelers Hill,4,h,1385000,South-Eastern Metropolitan
Williamstown,3,h,906000,Western Metropolitan
Williamstown,4,h,1805000,Western Metropolitan
Williamstown,3,h,0,Western Metropolitan
Williamstown,3,h,0,Western Metropolitan
Williamstown,4,h,1126000,Western Metropolitan
Williamstown,3,t,935000,Western Metropolitan
Williamstown North,2,h,600000,Western Metropolitan
Windsor,2,h,0,Southern Metropolitan
Wyndham Vale,4,h,605000,Western Metropolitan
Yarraville,3,h,1055000,Western Metropolitan
Yarraville,3,t,620000,Western Metropolitan
Yarraville,4,h,660000,Western Metropolitan
Yarraville,3,h,681000,Western Metropolitan
Yarraville,1,u,345000,Western Metropolitan
Yarraville,2,t,705000,Western Metropolitan
Yarraville,3,h,950000,Western Metropolitan
Yarraville,3,h,955000,Western Metropolitan
Yarraville,2,h,822000,Western Metropolitan
Abbotsford,3,h,1310000,Northern Metropolitan
Abbotsford,3,h,1250000,Northern Metropolitan
Abbotsford,3,h,1130000,Northern Metropolitan
Airport West,3,h,700000,Western Metropolitan
Albert Park,3,h,2000000,Southern Metropolitan
Albert Park,3,h,1310000,Southern Metropolitan
Albion,2,h,720000,Western Metropolitan
Albion,2,u,0,Western Metropolitan
Albion,2,u,370000,Western Metropolitan
Alphington,1,u,325000,Northern Metropolitan
Altona,3,h,800000,Western Metropolitan
Altona Meadows,3,h,655000,Western Metropolitan
Altona Meadows,3,h,0,Western Metropolitan
Altona North,2,u,451000,Western Metropolitan
Ardeer,5,h,0,Western Metropolitan
Ardeer,3,h,1100000,Western Metropolitan
Ardeer,4,h,620000,Western Metropolitan
Armadale,2,u,535000,Southern Metropolitan
Armadale,3,h,0,Southern Metropolitan
Armadale,2,u,780000,Southern Metropolitan
Ascot Vale,5,h,1535000,Western Metropolitan
Ascot Vale,2,u,528000,Western Metropolitan
Ascot Vale,4,h,1170000,Western Metropolitan
Ascot Vale,3,t,0,Western Metropolitan
Ascot Vale,3,h,0,Western Metropolitan
Ascot Vale,4,h,0,Western Metropolitan
Ashwood,3,t,1100000,Southern Metropolitan
Ashwood,2,u,688000,Southern Metropolitan
Avondale Heights,3,h,0,Western Metropolitan
Avondale Heights,3,t,668000,Western Metropolitan
Avondale Heights,3,h,0,Western Metropolitan
Avondale Heights,3,h,0,Western Metropolitan
Avondale Heights,3,h,860000,Western Metropolitan
Avondale Heights,3,h,710500,Western Metropolitan
Avondale Heights,2,h,1100000,Western Metropolitan
Balaclava,2,h,1200000,Southern Metropolitan
Balaclava,3,h,1400000,Southern Metropolitan
Balaclava,2,u,756000,Southern Metropolitan
Balwyn,2,u,0,Southern Metropolitan
Balwyn,5,h,0,Southern Metropolitan
Balwyn,2,u,0,Southern Metropolitan
Balwyn North,4,h,1300000,Southern Metropolitan
Balwyn North,4,h,0,Southern Metropolitan
Bayswater,2,u,572500,Eastern Metropolitan
Beaumaris,4,h,1650000,Southern Metropolitan
Beaumaris,5,h,1800000,Southern Metropolitan
Beaumaris,3,t,990000,Southern Metropolitan
Bentleigh,3,h,1020000,Southern Metropolitan
Bentleigh,4,h,1400000,Southern Metropolitan
Bentleigh,4,t,1246000,Southern Metropolitan
Bentleigh,3,h,0,Southern Metropolitan
Bentleigh,4,t,1457000,Southern Metropolitan
Bentleigh East,4,t,1275000,Southern Metropolitan
Bentleigh East,5,h,0,Southern Metropolitan
Bentleigh East,2,u,0,Southern Metropolitan
Berwick,2,t,0,Eastern Victoria
Blackburn,3,u,1120000,Eastern Metropolitan
Blackburn,5,h,0,Eastern Metropolitan
Blackburn North,3,h,1100000,Eastern Metropolitan
Blackburn North,4,h,0,Eastern Metropolitan
Blackburn South,3,h,0,Eastern Metropolitan
Boronia,3,h,696500,Eastern Metropolitan
Box Hill,3,h,975000,Eastern Metropolitan
Briar Hill,2,h,812000,Eastern Metropolitan
Brighton,3,h,0,Southern Metropolitan
Brighton,4,h,0,Southern Metropolitan
Brighton,3,h,1685000,Southern Metropolitan
Brighton,4,h,1950000,Southern Metropolitan
Brighton East,4,h,0,Southern Metropolitan
Brighton East,4,t,1540000,Southern Metropolitan
Brighton East,3,h,1400000,Southern Metropolitan
Brighton East,4,h,1650000,Southern Metropolitan
Broadmeadows,3,h,750000,Northern Metropolitan
Brookfield,3,h,420000,Western Victoria
Brooklyn,3,t,630000,Western Metropolitan
Brunswick,4,h,0,Northern Metropolitan
Brunswick East,2,h,450000,Northern Metropolitan
Brunswick East,3,h,1000000,Northern Metropolitan
Brunswick East,2,h,0,Northern Metropolitan
Brunswick East,3,t,1075000,Northern Metropolitan
Brunswick West,2,t,605000,Northern Metropolitan
Brunswick West,3,h,1110000,Northern Metropolitan
Bulleen,4,h,1520000,Eastern Metropolitan
Bundoora,3,h,0,Northern Metropolitan
Bundoora,2,u,470000,Northern Metropolitan
Bundoora,3,t,0,Northern Metropolitan
Bundoora,4,h,730000,Northern Metropolitan
Bundoora,2,t,460000,Northern Metropolitan
Burwood,4,t,1030000,Southern Metropolitan
Burwood East,2,u,540000,Eastern Metropolitan
Camberwell,4,h,0,Southern Metropolitan
Camberwell,2,u,546000,Southern Metropolitan
Carlton North,2,h,1465000,Northern Metropolitan
Carnegie,4,h,1200000,Southern Metropolitan
Carnegie,2,u,640000,Southern Metropolitan
Caroline Springs,3,h,473000,Western Metropolitan
Caroline Springs,4,h,0,Western Metropolitan
Caroline Springs,3,t,0,Western Metropolitan
Carrum,2,t,685000,South-Eastern Metropolitan
Castella,3,h,770000,Northern Victoria
Caulfield North,1,u,320000,Southern Metropolitan
Caulfield South,4,h,1750000,Southern Metropolitan
Caulfield South,3,h,0,Southern Metropolitan
Caulfield South,3,h,1300000,Southern Metropolitan
Caulfield South,2,h,1120000,Southern Metropolitan
Chadstone,3,t,880000,Southern Metropolitan
Chelsea Heights,3,h,806500,South-Eastern Metropolitan
Cheltenham,4,t,1170000,Southern Metropolitan
Clayton,4,h,0,South-Eastern Metropolitan
Clayton South,2,u,570000,South-Eastern Metropolitan
Clayton South,5,h,0,South-Eastern Metropolitan
Clayton South,3,h,0,South-Eastern Metropolitan
Coburg,2,h,855000,Northern Metropolitan
Coburg,3,h,0,Northern Metropolitan
Coburg,2,h,900000,Northern Metropolitan
Coburg,3,t,760000,Northern Metropolitan
Coburg,2,h,0,Northern Metropolitan
Coburg,5,h,1390000,Northern Metropolitan
Coburg,3,h,0,Northern Metropolitan
Coburg,1,h,400000,Northern Metropolitan
Coburg North,3,h,800000,Northern Metropolitan
Coburg North,3,t,660000,Northern Metropolitan
Collingwood,1,u,440000,Northern Metropolitan
Collingwood,3,h,1433000,Northern Metropolitan
Craigieburn,4,h,610000,Northern Metropolitan
Craigieburn,3,h,561000,Northern Metropolitan
Craigieburn,3,h,500000,Northern Metropolitan
Craigieburn,3,h,536000,Northern Metropolitan
Craigieburn,3,h,632000,Northern Metropolitan
Craigieburn,3,h,420000,Northern Metropolitan
Craigieburn,3,h,425000,Northern Metropolitan
Craigieburn,3,t,0,Northern Metropolitan
Craigieburn,5,h,0,Northern Metropolitan
Croydon,3,h,0,Eastern Metropolitan
Croydon,3,h,0,Eastern Metropolitan
Dallas,3,h,0,Northern Metropolitan
Dandenong,1,u,0,South-Eastern Metropolitan
Dandenong North,4,h,0,South-Eastern Metropolitan
Dandenong North,4,h,0,South-Eastern Metropolitan
Deepdene,5,h,1920000,Southern Metropolitan
Deer Park,3,h,450000,Western Metropolitan
Deer Park,3,h,605000,Western Metropolitan
Deer Park,3,h,0,Western Metropolitan
Diamond Creek,4,h,0,Northern Victoria
Diamond Creek,2,h,630000,Northern Victoria
Dingley Village,5,h,910000,South-Eastern Metropolitan
Dingley Village,4,h,1000000,South-Eastern Metropolitan
Dingley Village,3,h,720000,South-Eastern Metropolitan
Dingley Village,4,h,790000,South-Eastern Metropolitan
Doncaster,4,h,1270000,Eastern Metropolitan
Doncaster,4,h,1200000,Eastern Metropolitan
Doncaster,5,h,0,Eastern Metropolitan
Doncaster East,3,h,0,Eastern Metropolitan
Doncaster East,4,h,1300000,Eastern Metropolitan
Donvale,4,h,1155000,Eastern Metropolitan
Doreen,4,h,544000,Northern Victoria
Doreen,4,h,0,Northern Victoria
Doveton,3,t,0,South-Eastern Metropolitan
East Melbourne,2,u,1000000,Northern Metropolitan
Edithvale,2,t,680000,South-Eastern Metropolitan
Elsternwick,2,u,0,Southern Metropolitan
Elsternwick,3,h,0,Southern Metropolitan
Eltham,4,h,0,Eastern Metropolitan
Eltham North,3,h,890000,Eastern Metropolitan
Elwood,3,u,820000,Southern Metropolitan
Elwood,3,h,0,Southern Metropolitan
Elwood,4,h,0,Southern Metropolitan
Elwood,2,u,750000,Southern Metropolitan
Elwood,1,u,0,Southern Metropolitan
Elwood,2,u,802500,Southern Metropolitan
Endeavour Hills,3,h,0,South-Eastern Metropolitan
Epping,4,h,660000,Northern Metropolitan
Epping,5,h,0,Northern Metropolitan
Epping,4,h,640000,Northern Metropolitan
Epping,3,h,547500,Northern Metropolitan
Essendon,2,u,454500,Western Metropolitan
Essendon North,2,u,593000,Western Metropolitan
Fairfield,2,t,760000,Northern Metropolitan
Fawkner,3,h,750000,Northern Metropolitan
Fawkner,2,u,398500,Northern Metropolitan
Fawkner,4,h,898500,Northern Metropolitan
Fawkner,2,t,525000,Northern Metropolitan
Fawkner,2,t,500000,Northern Metropolitan
Ferntree Gully,3,h,760000,Eastern Metropolitan
Fitzroy,2,u,866000,Northern Metropolitan
Fitzroy North,2,h,1204000,Northern Metropolitan
Fitzroy North,4,h,0,Northern Metropolitan
Fitzroy North,2,t,795000,Northern Metropolitan
Fitzroy North,2,u,0,Northern Metropolitan
Fitzroy North,2,u,650000,Northern Metropolitan
Fitzroy North,3,h,0,Northern Metropolitan
Flemington,3,h,1200000,Northern Metropolitan
Flemington,2,h,883000,Northern Metropolitan
Flemington,2,h,937500,Northern Metropolitan
Footscray,3,h,1030000,Western Metropolitan
Footscray,2,u,465000,Western Metropolitan
Footscray,3,h,0,Western Metropolitan
Footscray,1,h,365000,Western Metropolitan
Footscray,3,t,630000,Western Metropolitan
Footscray,3,u,0,Western Metropolitan
Frankston,4,h,670000,South-Eastern Metropolitan
Frankston,3,h,775000,South-Eastern Metropolitan
Frankston,3,t,765000,South-Eastern Metropolitan
Frankston North,2,h,420000,Eastern Victoria
Frankston South,4,h,1150000,South-Eastern Metropolitan
Frankston South,3,h,1060000,South-Eastern Metropolitan
Gladstone Park,5,h,0,Western Metropolitan
Gladstone Park,3,h,610000,Western Metropolitan
Gladstone Park,4,h,640000,Western Metropolitan
Gladstone Park,3,h,645000,Western Metropolitan
Glen Iris,3,h,0,Southern Metropolitan
Glen Iris,4,h,1900000,Southern Metropolitan
Glen Iris,4,h,0,Southern Metropolitan
Glen Iris,3,u,1010000,Southern Metropolitan
Glen Iris,4,h,0,Southern Metropolitan
Glen Waverley,4,h,0,Eastern Metropolitan
Glen Waverley,3,t,0,Eastern Metropolitan
Glen Waverley,6,h,0,Eastern Metropolitan
Glen Waverley,2,u,800000,Eastern Metropolitan
Glen Waverley,4,h,1200000,Eastern Metropolitan
Glen Waverley,3,u,0,Eastern Metropolitan
Glen Waverley,5,h,0,Eastern Metropolitan
Glen Waverley,5,h,1251500,Eastern Metropolitan
Greensborough,3,h,945000,Northern Metropolitan
Greensborough,3,h,650000,Northern Metropolitan
Greensborough,4,h,0,Northern Metropolitan
Greensborough,3,h,915000,Northern Metropolitan
Greensborough,3,h,0,Northern Metropolitan
Greensborough,4,h,950000,Northern Metropolitan
Greensborough,4,h,0,Northern Metropolitan
Greenvale,3,h,775000,Northern Metropolitan
Greenvale,4,h,755000,Northern Metropolitan
Greenvale,3,h,700000,Northern Metropolitan
Greenvale,3,h,485000,Northern Metropolitan
Hampton,4,h,0,Southern Metropolitan
Hawthorn,2,u,0,Southern Metropolitan
Hawthorn,2,u,670000,Southern Metropolitan
Hawthorn,3,h,1700000,Southern Metropolitan
Hawthorn,3,h,1810000,Southern Metropolitan
Heatherton,3,h,800000,South-Eastern Metropolitan
